candidateId,brand,category,rankInBrandCategory,productName,query,selectedDiscoverySource,selectedGoodsNo,selectedMatchScore,selectedSourceUrl,candidateDiscoveryCount,currentOliveYoungStatus,missingCoreFields
naver-57198350460,정샘물 뷰티,shadow,3,정샘물 마스터클래스 아이섀도우 M 브러쉬 + 더블클린수정화장패드(1매),정샘물 뷰티 마스터클래스 아이섀도우 M 브러쉬 + 더블클린수정화장패드(1매) 올리브영,,,,,0,unknown,"shadeOptions,colorFamily,undertone"
naver-60330459471,정샘물 뷰티,shadow,7,정샘물 마스터클래스 아이섀도우 S 브러쉬,정샘물 뷰티 마스터클래스 아이섀도우 S 브러쉬 올리브영,naver_shopping_search,A000000235500,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000235500,1,unknown,"shadeOptions,colorFamily,undertone"
naver-60564473259,정샘물 뷰티,shadow,5,정샘물 마스터클래스 아이섀도우 S 브러쉬 5001895,정샘물 뷰티 마스터클래스 아이섀도우 S 브러쉬 5001895 올리브영,naver_shopping_search,A000000235500,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000235500,1,unknown,"shadeOptions,colorFamily,undertone"
naver-60026749969,클리오,shadow,3,[단종템부활] 클리오 프로아이팔레트AD+(증정)프로아이섀도우 브러쉬,클리오 프로아이팔레트AD+ 프로아이섀도우 브러쉬 올리브영,,,,,0,unknown,"colorFamily,undertone,finish"
naver-54648462136,클리오,lip,2,클리오 [NEW] 클리오 볼륨메이트 틴트 (글로스/블러),클리오 클리오 볼륨메이트 틴트 (글로스/블러) 올리브영,,,,,0,unknown,"shadeOptions,colorFamily,undertone"
naver-57486643586,클리오,lip,4,클리오 볼륨메이트 틴트 (글로스 블러),클리오 볼륨메이트 틴트 (글로스 블러) 올리브영,,,,,0,unknown,"shadeOptions,colorFamily,undertone"
naver-60641405433,클리오,shadow,8,클리오 프로 아이섀도 팔레트 에어 03 뮤트라이브러리 BNS,클리오 프로 아이섀도 팔레트 에어 03 뮤트라이브러리 BNS 올리브영,,,,,0,unknown,"colorFamily,undertone,finish"
naver-60100637414,투쿨포스쿨,lip,8,11 투쿨포스쿨 플레르 틴트 4g 8colors 463865,투쿨포스쿨 11 투쿨포스쿨 플레르 틴트 4g 8colors 463865 올리브영,,,,,0,unknown,"colorFamily,undertone,finish"
naver-54278836356,3CE,lip,5,3CE [지속력끝판왕] 레이지 팝 립 스테인 4.5g+미니아이스위치(랜덤),3CE [지속력끝판왕] 레이지 팝 립 스테인 4.5g+미니아이스위치(랜덤) 올리브영,,,,,0,unknown,"finish,texture"
naver-58889402875,3CE,shadow,7,[틴티드 에디션] 3CE 멀티 아이 컬러 팔레트+글로우 아이 포인트 브러쉬,3CE 멀티 아이 컬러 팔레트+글로우 아이 포인트 브러쉬 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-41098885086,3CE,lip,9,쓰리씨이 [3CE]블러 워터 틴트 (증)미니 틴트(랜덤),3CE 쓰리씨이 [3CE]블러 워터 틴트 (증)미니 틴트(랜덤) 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-51840584473,네이밍,lip,6,[네이밍] 블러리 하트 립 틴트,네이밍 블러리 하트 립 틴트 올리브영,naver_shopping_search,A000000235351,0.33,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000235351,2,unknown,"colorFamily,undertone"
naver-51840641529,네이밍,lip,3,[네이밍] 블러리 하트 립 틴트 듀오,네이밍 블러리 하트 립 틴트 듀오 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-60407033539,더샘,cheek,5,[온누리상품] 더샘 퍼펙트 글램 스틱블러셔 WH01 오로라 웨이브,더샘 퍼펙트 글램 스틱블러셔 WH01 오로라 웨이브 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-60387219005,더샘,lip,3,[온누리상품] 더샘 플로우 립 리얼래스팅 틴트,더샘 플로우 립 리얼래스팅 틴트 올리브영,,,,,0,unknown,"undertone,finish"
naver-60387220767,더샘,lip,4,[온누리상품] 더샘 플로우 립 리얼래스팅 틴트 CR01 업사이드,더샘 플로우 립 리얼래스팅 틴트 CR01 업사이드 올리브영,,,,,0,unknown,"undertone,finish"
naver-50134169742,데이지크,lip,3,[데이지크] 수플레 컬러 팟,데이지크 수플레 컬러 팟 올리브영,,,,,0,unknown,"finish,texture"
naver-56999029537,데이지크,shadow,3,데이지크 무드 섀도우 팔레트 색상 러브하트,데이지크 무드 섀도우 팔레트 색상 러브하트 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-58015977198,데이지크,cheek,3,데이지크 블렌딩 무드 치크 팔레트 블러셔 10 뮤티드 넛츠,데이지크 블렌딩 무드 치크 팔레트 블러셔 10 뮤티드 넛츠 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-58015909365,데이지크,cheek,4,데이지크 블렌딩 무드 치크 팔레트 블러셔 14 러브 하트,데이지크 블렌딩 무드 치크 팔레트 블러셔 14 러브 하트 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-56999002705,데이지크,shadow,6,데이지크 섀도우 팔레트 색상 34 트윙클 머메이드,데이지크 섀도우 팔레트 색상 34 트윙클 머메이드 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-60588301435,라카,cheek,6,라카 러브 매끄러운 실크 광택 블러셔 701 하리코 X2,라카 러브 매끄러운 실크 광택 블러셔 701 하리코 X2 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-60539278222,라카,cheek,7,라카 러브 매끄러운 실크 광택 블러셔 704 눈누 X2,라카 러브 매끄러운 실크 광택 블러셔 704 눈누 X2 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-60191645537,라카,cheek,8,라카 러브 부드러운 실크 광택 블러셔 709 돌체 X2,라카 러브 부드러운 실크 광택 블러셔 709 돌체 X2 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-60384995791,라카,cheek,10,라카 러브 실크 블러쉬 (9종 택1) 4995209,라카 러브 실크 블러쉬 (9종 ) 4995209 올리브영,naver_shopping_search,A000000183448,0.75,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183448,1,unknown,"colorFamily,undertone"
naver-60191142386,뮤드,lip,6,뮤드 글라세 립 촉촉 컬러 픽싱 틴트 13 썸머 피크닉,뮤드 글라세 립 촉촉 컬러 픽싱 틴트 13 썸머 피크닉 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-50276272161,뮤드,shadow,3,뮤드 풀 블룸 글로우 팔레트,뮤드 풀 블룸 글로우 팔레트 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-52481509070,에뛰드,shadow,10,에뛰드 샤인 픽스 아이즈 글리터 /아이라이너 /반짝임 가득 /글리터 섀도우,에뛰드 샤인 픽스 아이즈 글리터 /아이라이너 /반짝임 가득 /글리터 섀도우 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-60003569426,에뛰드,shadow,9,에뛰드 재창조 메이커 2개 /쉐딩 멀티 스틱 /한끗 차이로 달라지는 쉐입,에뛰드 재창조 메이커 2개 /쉐딩 멀티 스틱 /한끗 차이로 달라지는 쉐입 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-51282166542,에뛰드,cheek,4,에뛰드 하트 팝 듀오 블러셔 /볼터치/하이라이터,에뛰드 하트 팝 듀오 블러셔 /볼터치/하이라이터 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-60204327075,에스쁘아,shadow,3,에스쁘아 리얼 아이 팔레트 올 뉴 7.5g,에스쁘아 리얼 아이 팔레트 올 뉴 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-45922519249,웨이크메이크,lip,4,웨이크메이크 듀이 젤 글로우 틴트 1.8g - 립틴트/R,웨이크메이크 듀이 젤 글로우 틴트 1.8g - 립틴트/R 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-60278341676,웨이크메이크,cheek,8,웨이크메이크 믹스 블러링 볼륨 블러셔 소프트뮤트 3호,웨이크메이크 믹스 블러링 볼륨 블러셔 소프트뮤트 3호 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-60263586437,웨이크메이크,shadow,4,웨이크메이크 소프트 블러링 아이 팔레트 03 선셋 블러링,웨이크메이크 소프트 블러링 아이 팔레트 03 선셋 블러링 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-56796628954,컬러그램,shadow,8,컬러그램 올인원 애교살 메이커 - /R,컬러그램 올인원 애교살 메이커 - /R 올리브영,,,,,0,unknown,"colorFamily,finish"
naver-60388595258,컬러그램,cheek,6,컬러그램 틴토리 솜 블러셔 도란도화 2호,컬러그램 틴토리 솜 블러셔 도란도화 2호 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-60388601127,컬러그램,cheek,8,컬러그램 틴토리 솜 블러셔 무화카롱 6호,컬러그램 틴토리 솜 블러셔 무화카롱 6호 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-60388598321,컬러그램,cheek,3,컬러그램 틴토리 솜 블러셔 베어바나 9호,컬러그램 틴토리 솜 블러셔 베어바나 9호 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-45433111218,클리오,shadow,2,[1 +1] 클리오 프로 싱글 섀도우,클리오 프로 싱글 섀도우 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-42366928042,클리오,shadow,4,클리오 프로 싱글 섀도우,클리오 프로 싱글 섀도우 올리브영,,,,,0,unknown,"colorFamily,undertone"
naver-56945939744,3CE,lip,6,3CE NEW 벨벳 립 틴트 플러쉬+벨벳 파우치 키링,3CE NEW 벨벳 립 틴트 플러쉬+벨벳 파우치 키링 올리브영,,,,,0,unknown,undertone
naver-53918530141,3CE,cheek,2,3CE NEW 블러쉬 라이터+글로우 멀티 유즈 브러쉬,3CE NEW 블러쉬 라이터+글로우 멀티 유즈 브러쉬 올리브영,,,,,0,unknown,texture
naver-60003185186,3CE,lip,10,3CE [APP전용][NEW 이슬틴트] 미스티 립 베어 [증정]미니틴트(랜덤),3CE [APP전용] 미스티 립 베어 미니틴트(랜덤) 올리브영,,,,,0,unknown,finish
naver-59066281851,3CE,lip,7,3CE [NEW 이슬틴트] 미스티 립 베어 (증)미스티 틴트 링,3CE 미스티 립 베어 (증)미스티 틴트 링 올리브영,naver_shopping_search,A000000242018,0.75,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000242018,1,unknown,finish
naver-59080367776,3CE,lip,8,3CE [NEW/이슬틴트] 미스티 립 베어 4.6g+미스티 틴트 링,3CE 미스티 립 베어 4.6g+미스티 틴트 링 올리브영,naver_shopping_search,A000000242018,0.8,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000242018,2,unknown,finish
naver-59388413752,3CE,shadow,6,3CE 아이 스위치 스틱+미니틴트(랜덤),3CE 아이 스위치 스틱+미니틴트(랜덤) 올리브영,,,,,0,unknown,finish
naver-40083254682,3CE,cheek,1,[3CE] 페이스 블러쉬+글로우 멀티 유즈 브러쉬,3CE 페이스 블러쉬+글로우 멀티 유즈 브러쉬 올리브영,,,,,0,unknown,texture
naver-57559079333,VDL,lip,2,VDL 립스테인 컴포트 슬립 11 더티비엔나,VDL 립스테인 컴포트 슬립 11 더티비엔나 올리브영,,,,,0,unknown,finish
naver-35114789994,VDL,shadow,4,[현대백화점 신촌점] [브이디엘] 아이샤인 컬러모드 팔레트,VDL [브이디엘] 아이샤인 컬러모드 팔레트 올리브영,,,,,0,unknown,finish
naver-59827153259,VDL,shadow,7,[현대신촌점] [브이디엘]아이샤인 컬러모드 팔레트,VDL [브이디엘]아이샤인 컬러모드 팔레트 올리브영,,,,,0,unknown,finish
naver-60468961543,네이밍,lip,10,145216 NAMING 글로이 하트 립 틴트 (5.7g),네이밍 145216 NAMING 글로이 하트 립 틴트 (5.7g) 올리브영,,,,,0,unknown,finish
naver-91170927668,네이밍,shadow,3,[NEW] 네이밍 플러피 파우더 블러쉬 듀오 팔레트 (3.2g x 2),네이밍 플러피 파우더 블러쉬 듀오 팔레트 (3.2g x 2) 올리브영,,,,,0,unknown,undertone
naver-54071274155,네이밍,lip,7,[네이밍] 글로이 하트 립 틴트,네이밍 글로이 하트 립 틴트 올리브영,naver_shopping_search,A000000235351,0.33,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000235351,2,unknown,finish
naver-91125520174,네이밍,shadow,6,네이밍 퍼펙테일 아이 디자이닝 섀도우 듀오,네이밍 퍼펙테일 아이 디자이닝 섀도우 듀오 올리브영,,,,,0,unknown,finish
naver-90990709427,네이밍,shadow,4,네이밍 퍼펙테일 아이 디자이닝 펜슬 슬림라이너 디테일브라운,네이밍 퍼펙테일 아이 디자이닝 펜슬 슬림라이너 디테일브라운 올리브영,,,,,0,unknown,finish
naver-90996155353,네이밍,shadow,1,네이밍 퍼펙테일 아이 디자이닝 펜슬 슬림라이너 살몬브라운,네이밍 퍼펙테일 아이 디자이닝 펜슬 슬림라이너 살몬브라운 올리브영,,,,,0,unknown,finish
naver-90996159748,네이밍,shadow,9,네이밍 퍼펙테일 아이 디자이닝 펜슬 슬림라이너 언더베이지,네이밍 퍼펙테일 아이 디자이닝 펜슬 슬림라이너 언더베이지 올리브영,,,,,0,unknown,finish
naver-91170927667,네이밍,shadow,8,이런 상품 어때요? [NEW] 네이밍 플러피 파우더 블러쉬 듀오 팔레트 (3.2g x 2),네이밍 네이밍 플러피 파우더 블러쉬 듀오 팔레트 (3.2g x 2) 올리브영,,,,,0,unknown,undertone
naver-91176070196,네이밍,shadow,2,품절대란/멀티라이너 네이밍 퍼펙테일 아이 디자이닝 펜슬 듀얼 라이너 0.2g 칼라택1,네이밍 품절대란/멀티라이너 네이밍 퍼펙테일 아이 디자이닝 펜슬 듀얼 라이너 0.2g 칼라택1 올리브영,,,,,0,unknown,finish
naver-59659316712,더샘,shadow,8,[온누리상품] 더샘 무드 업 듀오 아이섀도우 CR01 슈가 코랄,더샘 무드 업 듀오 아이섀도우 CR01 슈가 코랄 올리브영,,,,,0,unknown,finish
naver-60387224567,더샘,lip,10,[온누리상품] 더샘 새미스 젤리 샷 틴트 3.2g (선택1),더샘 새미스 젤리 샷 틴트 3.2g (선택1) 올리브영,,,,,0,unknown,finish
naver-60387216342,더샘,lip,8,[온누리상품] 더샘 새미스 젤리 샷 틴트 3.2g 05 포도,더샘 새미스 젤리 샷 틴트 3.2g 05 포도 올리브영,,,,,0,unknown,finish
naver-60387215369,더샘,lip,6,[온누리상품] 더샘 샘물 워터 캔디 틴트 10g,더샘 샘물 워터 캔디 틴트 올리브영,,,,,0,unknown,undertone
naver-55077086206,더샘,shadow,10,[현대백화점 커넥트현대] [더샘] 무드 업 듀오 아이섀도우 2colors,더샘 [더샘] 무드 업 듀오 아이섀도우 2colors 올리브영,,,,,0,unknown,finish
naver-59659304261,더샘,shadow,7,더샘 무드 업 듀오 아이섀도우 CR01 슈가 코랄,더샘 무드 업 듀오 아이섀도우 CR01 슈가 코랄 올리브영,,,,,0,unknown,finish
naver-60678916659,데이지크,cheek,10,[데이지크] 리틀 블러쉬 팔레트,데이지크 리틀 블러쉬 팔레트 올리브영,,,,,0,unknown,finish
naver-59999134087,데이지크,shadow,1,[데이지크] 무드 싱글 섀도우 40종,데이지크 무드 싱글 섀도우 40종 올리브영,,,,,0,unknown,finish
naver-59660675985,데이지크,cheek,2,[데이지크] 미니 블렌딩 무드 치크,데이지크 미니 블렌딩 무드 치크 올리브영,,,,,0,unknown,finish
naver-49163458340,데이지크,cheek,1,[데이지크] 블렌딩 무드 치크,데이지크 블렌딩 무드 치크 올리브영,,,,,0,unknown,finish
naver-60621281682,데이지크,shadow,9,[폴리포켓 콜라보] 데이지크 리틀 섀도우 팔레트 3 colors 단품/기획 3474075,데이지크 리틀 섀도우 팔레트 3 colors 단품/ 3474075 올리브영,,,,,0,unknown,undertone
naver-58015880163,데이지크,cheek,6,데이지크 블렌딩 무드 치크 팔레트 블러셔 15 로즈밀크티,데이지크 블렌딩 무드 치크 팔레트 블러셔 15 로즈밀크티 올리브영,,,,,0,unknown,undertone
naver-56999021561,데이지크,shadow,10,데이지크 섀도우 팔레트 색상 12 웜블랜딩,데이지크 섀도우 팔레트 색상 12 웜블랜딩 올리브영,,,,,0,unknown,colorFamily
naver-60675640019,라카,shadow,8,LAKA 모노 아이섀도우 50종 택1,라카 LAKA 모노 아이섀도우 50종 올리브영,naver_shopping_search,A000000183472,0.67,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183472,1,unknown,finish
naver-59977758232,라카,shadow,6,라카 new컬러 모노 아이섀도우 50종 택1 4656984,라카 new컬러 모노 아이섀도우 50종 4656984 올리브영,naver_shopping_search,A000000183472,0.75,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183472,1,unknown,finish
naver-60652557429,라카,shadow,10,라카 모노 아이섀도우 엔비 937호,라카 모노 아이섀도우 엔비 937호 올리브영,,,,,0,unknown,finish
naver-60652556822,라카,shadow,9,라카 모노 아이섀도우 챈스 923호,라카 모노 아이섀도우 챈스 923호 올리브영,,,,,0,unknown,finish
naver-57893698147,라카,cheek,4,라카 블러셔 섀도우 웜톤 쿨톤 메이크업 러브 실크 블러쉬,라카 블러셔 섀도우 웜톤 쿨톤 메이크업 러브 실크 블러쉬 올리브영,,,,,0,unknown,colorFamily
naver-59965744835,라카,shadow,7,라카 포에버6 아이 팔레트 3544690,라카 포에버6 아이 팔레트 3544690 올리브영,,,,,0,unknown,finish
naver-46093215046,라카,shadow,2,모노아이섀도우,라카 모노아이섀도우 올리브영,naver_shopping_search,A000000183472,,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183472,1,unknown,finish
naver-48825667405,라카,shadow,3,포에버6 아이 팔레트,라카 포에버6 아이 팔레트 올리브영,,,,,0,unknown,finish
naver-52813470842,롬앤,shadow,4,[롬앤] [NEW/런칭특가] 슬라이드 인 싱글 1&1,롬앤 슬라이드 인 싱글 1&1 올리브영,,,,,0,unknown,finish
naver-28780183276,롬앤,shadow,7,[롬앤] 베러 댄 아이즈,롬앤 베러 댄 아이즈 올리브영,naver_shopping_search,A000000201055,0.5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000201055,2,unknown,finish
naver-50792684927,롬앤,shadow,8,롬앤 베러 댄 팔레트 - /R 아이 섀도우,롬앤 베러 댄 팔레트 - /R 아이 섀도우 올리브영,,,,,0,unknown,finish
